window_start,window_end,window_label,n_tracks,n_genres,love,babi,want,blue,feel,man,well,like,pron,cri,yes,woman,life,let,light,breath,insid,everyth,never,old,fuck,littl,lose,sweet,away,one,take,wait,fall,darl,burn,alway,true,give,noth,make,end,blood,time,dark
1990,1994,1990_1994,4420,50,0.0464350494355558,0.022236223928529177,0.03247512075897201,0.006960596885969014,0.024604247054568106,0.018875248686714613,0.01593889710350153,0.02804347452395023,0.014068845095115842,0.0118074732169455,0.007260641435869538,0.00682207262570841,0.02183045466284399,0.02055339802983447,0.011498321309639752,0.005338377329786427,0.012781592749581872,0.008526928956604948,0.02365537381212638,0.00796920497388061,0.003729405798197302,0.012856108592551395,0.011511030439255122,0.006824765742088215,0.020464090642245393,0.0289528810005785,0.024665314475445795,0.011939828591464214,0.012731411888775579,0.0020717345451636794,0.010184941900290246,0.012357486576640611,0.00736908775884196,0.018644316033282968,0.013775840535341442,0.022929788340159615,0.01043249049950994,0.007865248993506374,0.026260961123254305,0.009710242865899197
1991,1995,1991_1995,4952,50,0.04730769658769328,0.02123972026640201,0.033716168925479406,0.007121832420918081,0.025167669011876986,0.016921143550525947,0.01603770906775924,0.028625850558590696,0.01414561014116894,0.010665352130214677,0.0067176785877070795,0.0060445587929093695,0.022060475181819087,0.020169494020762985,0.011361774838397705,0.005445487069687365,0.013200161035200051,0.009129893841054023,0.023795239648258384,0.008362421494490197,0.004226555797571578,0.012838363652240399,0.012342977279063097,0.007070155963534186,0.01957067603415353,0.029225638166191423,0.02434078442425948,0.011738173875201827,0.01326302652911382,0.0020136599984073044,0.010097588650613804,0.01231371778171023,0.007100030750587105,0.019219732727291244,0.013330365216914277,0.023105525747797426,0.010300396989071184,0.007097210412477877,0.025834152958347286,0.008774387012368217
1992,1996,1992_1996,5152,50,0.04624130930871921,0.020750852815319316,0.034703537794941515,0.006920497412025678,0.024636700161410702,0.016511695903430736,0.016652817378462925,0.029574648863173975,0.01549171513187653,0.010803180904507463,0.0067728174317682275,0.005762546277317797,0.02201121025632296,0.019670692904057367,0.01154870852383481,0.006103702793726466,0.013155072688896822,0.009603982721270258,0.023656276679818827,0.00833124796818913,0.005133161123719469,0.012292322105201961,0.0124032665334475,0.006826089659380782,0.018633534791736364,0.02916630524890916,0.024137002690675254,0.012020615187216286,0.013224795666503284,0.00189407949447018,0.009838857275784834,0.012914950785346263,0.00699696908098571,0.017999059160951715,0.013118434910792372,0.02413430133524348,0.010124422281843059,0.00708619451203361,0.025063825117922843,0.008400019093986065
1993,1997,1993_1997,5427,50,0.04612102091905787,0.01922352018284935,0.036082144628317665,0.006276275378105873,0.024780129615244232,0.01608859628125338,0.016438972690356,0.029261331142512843,0.015718715456955787,0.0103575986200791,0.006849256813905344,0.00540002031264402,0.021470819864814982,0.02011319049233505,0.011561577033943447,0.006418099486145945,0.012386005097032209,0.010624915471333232,0.023674274530052664,0.008122420732564702,0.0053000211043890185,0.012128362092173241,0.012627908033118496,0.006764946026192042,0.01889372554991371,0.02921489348805752,0.0242355301875873,0.01238038894799053,0.013687387420260098,0.0015560399784201734,0.009833676077294212,0.013083075581363254,0.006609662180690173,0.01783808847486902,0.013305884239414738,0.023885542899172427,0.009574474077896602,0.0068539214647750256,0.025052149056277426,0.00796663408064143
1994,1998,1994_1998,5670,50,0.04577596460311148,0.01811640492046302,0.03558333928924585,0.006440939748847523,0.024328767816381335,0.015437234487771767,0.01689679946395291,0.029585592312795915,0.016138607036048833,0.010245024661540552,0.006492771716528113,0.005357773206949165,0.02167119533936464,0.02085420454732941,0.012027293343234042,0.006766690086553348,0.012138261602458454,0.010876341737417385,0.02416084555720122,0.007831392865713521,0.005438112013208818,0.01192776736605826,0.012656769196529461,0.007010441282486881,0.01899226696471142,0.028894767754070075,0.023839369287280292,0.012166597963637345,0.01448992036491536,0.0015708143210947975,0.009162639950666716,0.013179669925700745,0.006084824184192777,0.017347253844049216,0.013464040826826807,0.02462469163961775,0.009805743081029149,0.006657147681044754,0.025686188876497384,0.007908885703662195
1995,1999,1995_1999,5943,50,0.04856361568846835,0.020242390858674353,0.03606488054213402,0.006525340673313166,0.025448521730091447,0.014561386118381984,0.01632960129222758,0.029850761490681613,0.01688437220244985,0.010735583729752023,0.006590515167665582,0.005347640489272662,0.022393309743061564,0.02086272648246598,0.012036062465986961,0.007099902805945115,0.01194466048185238,0.012587924779469713,0.02523810226044091,0.007865075072485468,0.004526291922411235,0.01246400658771957,0.012718315224029993,0.00726465190494223,0.018711826669363826,0.02850313070961553,0.023332486692056884,0.012646579426584908,0.015935518450327372,0.0017054904578754273,0.008932823021714102,0.013364197220739718,0.00665164722978077,0.018177007553019223,0.014055437442241298,0.025634890356852437,0.010439673929365716,0.006591239504200951,0.026048399768577122,0.007275883949709992
1996,2000,1996_2000,6086,50,0.04751044737363445,0.021394257974082325,0.03675760856420223,0.006226534486764364,0.02542794541341661,0.01460191149498102,0.0165753488982249,0.03035204010684586,0.017498758120846367,0.011404398669566116,0.006665266519127861,0.005484044701216471,0.022774841900694825,0.02168852834833615,0.01233957566874231,0.007443660106134375,0.011278811145246441,0.013663527534492237,0.024380909942929064,0.007701337086433998,0.005196959753245325,0.012596977587924267,0.012373887101062594,0.0068254647285533225,0.019362020177260252,0.02842330757988182,0.023237947146964134,0.012758646734258748,0.016292645440260826,0.0018190952116864034,0.008646829960727135,0.013583310927652447,0.007301936669643304,0.018141822538067433,0.014920050118866707,0.02617641211837619,0.010776635553483575,0.006545858205597206,0.027005141320489746,0.007442776461165521
1997,2001,1997_2001,6817,50,0.048212566539245556,0.021283802159434578,0.036566816661698184,0.005529307052589839,0.026737715208401184,0.013600791215069423,0.016065696052183862,0.029586245692666806,0.016890161153207746,0.010768245729504654,0.006178975572087237,0.004843780243716265,0.022504793784871985,0.02105218303044296,0.012445107309366987,0.0080316934453695,0.01171371048428902,0.014366147968925658,0.024719397009160635,0.007554924583848268,0.00487370238459923,0.012558825655541592,0.012623783670037326,0.006546006746129412,0.019662790114159837,0.026918103587671386,0.023691291625877475,0.012586402153932544,0.01622465142861393,0.0021415818507644047,0.008679562915988577,0.013388654878339153,0.007237230118770807,0.01819323561094508,0.014667190192803091,0.026003988409334322,0.01084021251069586,0.006067729171391497,0.02819046579471824,0.007656397725139965
1998,2002,1998_2002,7542,50,0.048058613039421376,0.020879825117927436,0.03604675713958357,0.005430843458976005,0.027303040251798964,0.013227836026878059,0.016813372062600977,0.02993925311986926,0.017087340712681847,0.011036041588090378,0.0059162286520475435,0.004302893654814124,0.023263274132886976,0.021867236310291516,0.012500438123660819,0.008068951487468291,0.012289620474938293,0.014543144559761322,0.02530177652132524,0.007481158169795491,0.0047064124748669505,0.012397367102389945,0.012976418742058205,0.006064341585129989,0.02090026011318495,0.027647784110344905,0.023420133496923037,0.013198973402333669,0.016597462113079126,0.002017086685272122,0.009269359541279306,0.013853530544379076,0.00698981611759485,0.018710967224564758,0.015553841484170971,0.02659699913456106,0.0109420732064702,0.005900069418892286,0.028658017690352075,0.007993455559151909
1999,2003,1999_2003,8403,50,0.047727499396740446,0.02034207332743199,0.03725368318587257,0.005386311166836037,0.028087045098260304,0.012812649410223914,0.016762917228193598,0.03000028781968711,0.017233778259924414,0.010916088254205421,0.005691981063167979,0.004058170195449459,0.02314815419167713,0.021147409351804983,0.012412013416173099,0.008688272388819042,0.012485312793050138,0.015216651511246938,0.02500259519945406,0.007356780992114064,0.004486361614629336,0.012529479732411641,0.013166315817316712,0.006063842150402269,0.022506193800535375,0.027717138231036307,0.024315389455859596,0.014054360928125476,0.016438652221504736,0.0019874821175225915,0.009782068900162411,0.01424818272957612,0.007235653929109281,0.01940592431201027,0.015971576486672523,0.025994604635412387,0.011725007951481818,0.006264026574508255,0.0291180118808412,0.007594679746144765
2000,2004,2000_2004,9163,50,0.04520575931309247,0.018042536284567492,0.037290535294241305,0.0053870359131014955,0.027753221659650374,0.012888329975607068,0.017446058483526608,0.030299520453364266,0.017721694176318387,0.010254780533242254,0.00555745132803411,0.0035891048331499788,0.023570089693691003,0.021706805073743014,0.012756459747826172,0.008872078710464778,0.012464514076863564,0.014754358921488547,0.025793445618955087,0.00714782943771542,0.00422621186904187,0.012138843664443103,0.01368686840179494,0.005824577379165903,0.02318756364415673,0.02832070408251966,0.0241154460562521,0.013945748720109091,0.01639159913639642,0.0018539150314114555,0.00976076554494304,0.01411695733701002,0.006897257781510873,0.02032427559616633,0.01593717019964701,0.0255295687539274,0.012825132445089418,0.006265128734755741,0.02949801447037164,0.008254582010165493
2001,2005,2001_2005,10389,50,0.04541021949028564,0.017506919032179807,0.036618000515690974,0.0054076951428536696,0.027952853010523877,0.012540211810813896,0.0176267601220114,0.030521087965709185,0.01864019349265982,0.010170115815457903,0.00548141019092223,0.0038480578979276747,0.023330337589996173,0.02202023797201348,0.012871108840784948,0.008607097386947243,0.011965884758264106,0.014937736324954392,0.0273255576162251,0.007236137666758472,0.0036007823743136034,0.011902131935637111,0.014287739381434288,0.005678030335903103,0.022787436165922437,0.028237562218096052,0.02474857420114491,0.014484261716047086,0.01660573417545599,0.0017268179681555376,0.009504904196849134,0.01410760061362384,0.006317725732121307,0.020146351620351794,0.015940116954756847,0.025566352584537683,0.013056815245542773,0.006218615925344475,0.029568727801479597,0.0085676764096673
2002,2006,2002_2006,11180,50,0.04366091800052794,0.01673995076493079,0.036450129129004326,0.005677330392423063,0.027269623677773965,0.012220731207124183,0.01855986284533185,0.03071660834577358,0.01955472152109805,0.01049569258172417,0.005543662591020945,0.003913333731505356,0.023305460760515772,0.02359083808513407,0.01311923274173632,0.00854215339804282,0.011503823220527887,0.014992026717142648,0.027733885192329114,0.007143342138584732,0.0036019797871614492,0.011924546650146249,0.014788554786611863,0.005834130130102122,0.023297872509258112,0.028886415995595677,0.024772886009179033,0.014790289322161535,0.01749433773041684,0.0016140788612283164,0.00985797397239466,0.014000717291565542,0.00612538275380569,0.019975688480627092,0.016328958678396437,0.02569010303910549,0.013175821278534235,0.006475510840396799,0.029832727012413462,0.008836625655892417
2003,2007,2003_2007,12419,50,0.04240197669003324,0.016440849967421286,0.03617225170113484,0.005584905215888941,0.027017561593038777,0.01224871371374083,0.01901991434624632,0.03076224039823443,0.020181395481508425,0.010394826752020057,0.00538280884690107,0.004048286062962543,0.022229927594276434,0.024526946628360004,0.013312622397344103,0.008523342573405574,0.011114183219486136,0.015266683006704425,0.027508860992739928,0.007099334901383532,0.0033430453002635213,0.011839545474824038,0.014631886286589698,0.00575327453412886,0.022406931293948697,0.028340712760235386,0.024944950268116245,0.014309599875763057,0.017364851756354285,0.0016768808605828712,0.009288650287884608,0.01372126830623975,0.006017217250020215,0.019716189852763227,0.015560622549051675,0.025702186265232647,0.013364776805743106,0.0064626838672610714,0.02999071716912588,0.008925242439951832
2004,2008,2004_2008,13060,50,0.042841989117994896,0.01686593275069117,0.035956732538562075,0.005607451282807216,0.027108155270898025,0.012171019783158092,0.019224182773637636,0.031779318468549686,0.020210650278341197,0.010301195486283632,0.005758649741704171,0.004129395400013196,0.021645549917689164,0.025503756276510164,0.013430169533606252,0.008362875809515991,0.011232833333672816,0.01502455999557783,0.02778755592451955,0.0072472251420374395,0.0034747986036637426,0.012249747121289803,0.014717723351003912,0.0055229266393413195,0.02149331021157433,0.02863404865675281,0.024761594646063954,0.014409057210592005,0.017916187677470767,0.002095687377529653,0.009398220197799059,0.013280529703133221,0.0061448618665588175,0.019794879804722772,0.015909935129796816,0.025952995280183067,0.012948618307557083,0.006609194034060604,0.029537493436339036,0.009265980070384735
2005,2009,2005_2009,14187,50,0.04362002775917884,0.01726225816301213,0.03612733055804828,0.005445061509506333,0.026869673980670583,0.011634779830146408,0.018978685270810182,0.03136914954601878,0.0206710247481518,0.010681423480421037,0.005715139635688559,0.004086373345272484,0.020537278153090276,0.026280125719116438,0.013733674538864354,0.008532862086391592,0.01114505358518519,0.01514024592211756,0.027129684293581605,0.007225123282667872,0.003762207418038881,0.011891667980621416,0.014984307144194268,0.0055701030862544,0.02092747019236149,0.027932957087797906,0.025508697047221446,0.014772118209035708,0.01797291153869486,0.002400741988854567,0.00985614112815568,0.013286902172551383,0.006356015957419477,0.019271095858166568,0.015694027031337064,0.026349047218141082,0.012375914935805593,0.006634477075541283,0.02887885125551248,0.009153634801562009
2006,2010,2006_2010,14895,50,0.04269450994726471,0.01735129432455911,0.03665821030220121,0.005152833104329749,0.02715828280992012,0.011421951162563192,0.01853546893144921,0.031411296967168566,0.02060861469527591,0.01018598897553518,0.005876286736736977,0.003651182966785007,0.01977150048922241,0.0266705762101103,0.014570842986557383,0.009118124918863522,0.011377032432804128,0.014712878219539222,0.026220131521613076,0.006977302483656324,0.004156950067475666,0.012039021788025041,0.015085852375094294,0.005307637727163854,0.021121014112450202,0.027065961377197686,0.025962949610350915,0.014748859646653673,0.018233539108883673,0.0025997861287975687,0.010075775550332651,0.0130717882582521,0.0064352835811484314,0.019015530382856933,0.01576906948741041,0.026352084730162567,0.012398504288073906,0.006451841131423811,0.028224767382882925,0.009266722889219923
2007,2011,2007_2011,16278,50,0.04345720337209415,0.01752501215851515,0.03663100190117489,0.00524965787585685,0.027211431980500033,0.011096609174242827,0.017863372623164352,0.03209291970021909,0.0199783086141839,0.009498971749842341,0.005730206764739428,0.0036351044920756,0.019482160840414292,0.0268551080829496,0.01508356797826883,0.008748755352740157,0.011044147345559202,0.01436178120512883,0.02608960200140502,0.007375623214384776,0.004428122997797645,0.0116344524254243,0.015158934314148805,0.005157504411284334,0.020691286525678428,0.026733850579968778,0.026268231167769877,0.014592078366856142,0.017979580536845313,0.002571738288853121,0.009753367183313245,0.01346350589585904,0.006119701380875903,0.018970365777030936,0.015526746589164225,0.026249592697081842,0.01282896272927532,0.006426243343704406,0.02775058350681002,0.009539872583909795
2008,2012,2008_2012,17037,50,0.04425366879896301,0.017860214235605465,0.037515787579095995,0.005152913721446028,0.027018056395647107,0.010567067625019584,0.017133263928709865,0.032871538333269286,0.019680098443175024,0.009379012502960018,0.005555999923748336,0.003561043165454048,0.019876879681852127,0.02667455088956576,0.015717260413818365,0.009069621727591686,0.010900256433287731,0.013963270936907572,0.026202457877234964,0.007442793472843648,0.004955376760371312,0.011592168464900202,0.015481795803290333,0.00504309714593474,0.020508954843773356,0.027149060397915748,0.026731666913205516,0.014519729531122922,0.017849510305065396,0.002627849418705305,0.010076408162411638,0.013717783513472722,0.005907252303970079,0.018917522005515264,0.01593028902468874,0.02597488318673508,0.013212756370974323,0.006746308047858472,0.02736945497239989,0.00989404556500616
2009,2013,2009_2013,18964,50,0.04381994763631036,0.01709320123315443,0.03790588633773401,0.005150448726740393,0.026752929498568466,0.010245893599940787,0.0167272912711491,0.0327955340872092,0.01991065598168399,0.009130850618824524,0.004798988682814959,0.0033564771213624896,0.019749303497216687,0.026743113326402987,0.016195813635445738,0.008863115413592582,0.010336215640288445,0.013794677850594655,0.025999117818776604,0.007370836828617318,0.005600084350835814,0.010969778836422948,0.015746574660272204,0.004762789642414928,0.01996998081250782,0.026447759133461982,0.026380053533795685,0.014010740078272799,0.017558826018386934,0.0024568213184794027,0.010014972771768422,0.013669075839639794,0.005455310085720613,0.01856319548257459,0.01549397701301754,0.026075073972105452,0.013407618418215934,0.006662656883821468,0.027205163444864382,0.010200382668488583
2010,2014,2010_2014,20411,50,0.0438407562934068,0.016953633636890397,0.038456895828421676,0.005520479199045298,0.0272197816514126,0.010289476394960565,0.01628552417197289,0.03318633159303504,0.019603407587763983,0.008456655791437114,0.004709541153684199,0.0033795322035946717,0.019600565436827103,0.026996852699544174,0.016269045996462218,0.008568730283856787,0.010036711017845458,0.013882573861180776,0.02626521831977882,0.0074152436642749096,0.005749365663739091,0.011277035989949514,0.01581807811632911,0.004705174090921428,0.01958497832167467,0.026436931308500645,0.02558505055787185,0.014135235327482664,0.017293098512225664,0.0024808639040845818,0.009799284496521904,0.01377296049864264,0.005277412463441151,0.01861362063594155,0.015343326688205754,0.02570528061354483,0.013046447340256638,0.006329961857850379,0.0270930762621949,0.010191698465406867
2011,2015,2011_2015,21906,50,0.044071374253972666,0.016687172068561386,0.03905846733572728,0.005627972084048348,0.02775953652340766,0.010128975904775307,0.016078977245036485,0.033823943487803224,0.019576308628099687,0.008496326345794123,0.004330288006977603,0.003298673425250447,0.01968459402884446,0.02753145264266488,0.016309261410815193,0.008629411826266848,0.010099182215798183,0.013921352295511771,0.026525975488615093,0.007654067650863935,0.006659779486327033,0.010945318134304145,0.015503154673088042,0.004820837543385151,0.01900199833293302,0.027038041181166168,0.025155699756821217,0.013890513517714108,0.017106240691734477,0.0024106818828754134,0.010103604745002166,0.013942596726338085,0.005312367031439628,0.019032717486021415,0.01529007104975288,0.025867178261520508,0.01274488168020485,0.0066319540421438125,0.027053142746544544,0.010794794664213707
2012,2016,2012_2016,23773,50,0.04392494628520638,0.01675845147650857,0.04009142288242552,0.005719004735913914,0.028659371601007254,0.01030513107188235,0.01558723857609988,0.03463031295923859,0.01990864785003787,0.008533288949794625,0.004180563769749858,0.0031759535154752307,0.01958266794405581,0.027343501525224623,0.016207528295328608,0.00908183407513837,0.01015085696048126,0.013849507277189976,0.026572198485588325,0.007457857698604594,0.00845233736386059,0.010857452289503364,0.015320685585287321,0.004915329700309748,0.0188040421570464,0.027025394632426276,0.024796695001024285,0.013668125990875867,0.017014897618728837,0.0024785113508670295,0.01027850828693648,0.013924970924278291,0.005357024025978267,0.019260701497596993,0.015387664278255333,0.025866273354422997,0.012640918091441506,0.006822003077353979,0.026779491465680122,0.010671042833530354
2013,2017,2013_2017,26974,50,0.043788551349674965,0.017098957310178,0.04166680675265794,0.005827176579442979,0.029734471511010368,0.010436969559753075,0.015749819916169097,0.03630782936001032,0.02020574408059836,0.00816796966799934,0.0044080991396198985,0.0034518016698466135,0.019399949139905948,0.02723383832515104,0.01602485055633771,0.00877988092192516,0.01004472547399525,0.013762902110249213,0.026269178535532064,0.007306718963033509,0.011577483170990605,0.010839278061020563,0.015172080666476013,0.005026969682099755,0.01821256234562195,0.02616994767909692,0.02438073227177655,0.013876073484014031,0.016660909655076297,0.0026522143186087934,0.010105601414022444,0.014112916172184057,0.0054822132749914685,0.019310894165670542,0.015441461767507688,0.026081046907408482,0.012383546030322776,0.006734348926585164,0.026738308927364163,0.01041615222489791
2014,2018,2014_2018,31503,50,0.04317238492179778,0.0176265864762616,0.043379794476213436,0.005950674342371173,0.030372396514052023,0.010471388932780832,0.01586458328821419,0.0381723022351939,0.02063903337455379,0.008266684230693969,0.004995944859613103,0.0034660974412528134,0.019370914383846794,0.027464277863374433,0.015910630023714213,0.00880636967062912,0.009790223917084036,0.014401123005617642,0.02583827100085012,0.007359070279752419,0.01352885822008335,0.011245036125988048,0.01532580958871585,0.005038260559395277,0.017806983354917653,0.026137764627170917,0.02438135082382043,0.01374702130109007,0.016246210737276442,0.0026004810050522125,0.009863008876154575,0.014463308758814282,0.0053811339230842095,0.019911713309468268,0.01541111354293681,0.026048363798511522,0.012281298120703487,0.0064403432278402365,0.027654758850880156,0.010498202088116793
2015,2019,2015_2019,30131,50,0.043697987316867005,0.018021253309793695,0.04374162182619558,0.005945698670911882,0.03068751220100778,0.010244659675156436,0.016054308795734412,0.03925343159817815,0.02064025917228855,0.008467857020218794,0.005068992651963006,0.0033663768511959474,0.019439598151102962,0.027006100821765102,0.015941634626705403,0.008935532527780423,0.009719810294422947,0.014429556125659439,0.02561572935472718,0.007354373364094245,0.015031089539899933,0.011238647948848844,0.01528090008745514,0.0049574591190725,0.01768150608391642,0.026045782833779688,0.02458439567641057,0.013555280399419356,0.01607937453898282,0.002446153642596858,0.009975027640417473,0.014337133662737424,0.005456485636403489,0.01990448711069426,0.015520957676129803,0.025952408132646074,0.012454170028268822,0.006449272733221229,0.02771724162647694,0.010669004678307604
